,Host,Isolate Name,Isolation Date,State,Subtype
1568,IRD:Northern Shoveler/Avian,A/northern shoveler/California/9781/2008,2008-12-14 00:00:00,California,H1N3
1569,IRD:Mallard/Avian,A/mallard/Interior Alaska/8BM2102/2008,2008-08-09 00:00:00,Interior Alaska,H1N1
1570,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM9129R0/2009,2009-08-12 00:00:00,Interior Alaska,H10N7
1571,IRD:Avian,A/mallard/Minnesota/Sg-00682/2008,2008-08-03 00:00:00,Minnesota,H8N4
1572,IRD:Blue-Winged Teal/Avian,A/blue-winged teal/New Brunswick/03756/2009,2009-09-14 00:00:00,New Brunswick,H4N2
1573,IRD:Northern Pintail/Avian,A/northern pintail/Wisconsin/11OS4111/2011,2011-10-16 00:00:00,Wisconsin,H6N2
1574,IRD:Avian,A/American black duck/New Brunswick/00478/2010,2010-08-12 00:00:00,New Brunswick,H4N6
1575,IRD:Avian,A/mallard/Ohio/11OS2085/2011,2011-08-18 00:00:00,Ohio,H4N6
1576,IRD:Mallard/Avian,A/mallard/California/8035/2008,2008-10-18 00:00:00,California,H5N2
1577,IRD:Avian,A/American black duck/New Brunswick/00454/2010,2010-08-11 00:00:00,New Brunswick,H3N8
1578,IRD:Blue-Winged Teal/Avian,A/blue-winged teal/Illinois/11OS4176/2011,2011-10-22 00:00:00,Illinois,H11N9
1579,IRD:Mallard/Avian,A/mallard/Interior Alaska/9BM10370R0/2009,2009-08-17 00:00:00,Interior Alaska,H10N7
1580,IRD:Ruddy Turnstone/Avian,A/ruddy turnstone/New Jersey/Sg-00490/2008,2008-05-16 00:00:00,New Jersey,H10N7
1581,IRD:Mallard/Avian,A/mallard/California/6469/2008,2008-11-02 00:00:00,California,H6N2
1582,IRD:Black Scoter/Avian,A/black scoter/New Brunswick/00003/2009,2009-02-05 00:00:00,New Brunswick,H7N6
1583,IRD:Avian,A/mallard/Wisconsin/10OS2909/2010,2010-10-03 00:00:00,Wisconsin,H3N8
1584,IRD:Mallard/Avian,A/mallard/California/1335-1/2010,2010-08-03 00:00:00,California,H10N7
1585,IRD:American Black Duck/Avian,A/American black duck/New Brunswick/00612/2010,2010-08-16 00:00:00,New Brunswick,H10N7
1586,IRD:Green-Winged Teal/Avian,A/green-winged teal/Minnesota/Sg-00991/2008,2008-09-11 00:00:00,Minnesota,H3N8
1587,IRD:Avian,A/mallard/Mississippi/11OS34/2011,2011-01-07 00:00:00,Mississippi,H1N3
1588,IRD:Avian,A/mallard/New Jersey/Sg-00966/2008,2008-09-21 00:00:00,New Jersey,H4N6
1589,IRD:Avian,A/blue-winged teal/Prince Edward Island/00803/2010,2010-09-01 00:00:00,Prince Edward Island,H3N8
1590,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/10BM11038R0/2010,2010-08-11 00:00:00,Interior Alaska,H7N3
1591,IRD:Avian,A/mallard/Missouri/10OS4670/2010,2010-12-12 00:00:00,Missouri,H9N2
1592,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM7055R0/2009,2009-08-06 00:00:00,Interior Alaska,H3N8
1593,IRD:American Black Duck/Avian,A/American black duck/New Brunswick/03408/2009,2009-08-10 00:00:00,New Brunswick,H3N8
1594,IRD:Avian,A/mallard/Illinois/10OS4078/2010,2010-11-28 00:00:00,Illinois,H10N7
1595,IRD:Mallard/Avian,A/mallard/Interior Alaska/9BM7162R0/2009,2009-08-06 00:00:00,Interior Alaska,H8N4
1596,IRD:Mallard/Avian,A/mallard/Interior Alaska/9BM2168/2009,2009-07-10 00:00:00,Interior Alaska,H4N6
1597,IRD:Mallard/Avian,A/mallard/California/2568V/2011,2011-08-12 00:00:00,California,H3N8
1598,IRD:Northern Shoveler/Avian,A/northern shoveler/Interior Alaska/9BM12314R0/2009,2009-09-02 00:00:00,Interior Alaska,H4N6
1599,IRD:Shorebird/Avian,A/shorebird/Delaware Bay/586/2008,2008-05-18 00:00:00,Delaware,H10N7
1600,IRD:Avian,A/American green-winged teal/Interior Alaska/9BM12714R1/2009,2009-09-06 00:00:00,Interior Alaska,H3N8
1601,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM12068R0/2009,2009-08-20 00:00:00,Interior Alaska,H8N4
1602,IRD:Mallard/Avian,A/mallard/Interior Alaska/10BM09896R0/2010,2010-08-08 00:00:00,Interior Alaska,H3N6
1603,IRD:Avian,A/mallard/Iowa/10OS2721/2010,2010-10-16 00:00:00,Iowa,H2N2
1604,IRD:Gadwall/Avian,A/gadwall/California/8535/2008,2008-10-25 00:00:00,California,H6N1
1605,IRD:Avian,A/mallard/Mississippi/10OS4494/2010,2010-12-10 00:00:00,Mississippi,H1N1
1606,IRD:Avian,A/mallard/Minnesota/Sg-00930/2008,2008-09-16 00:00:00,Minnesota,H11N9
1607,IRD:Ruddy Turnstone/Avian,A/ruddy turnstone/New Jersey/Sg-00516/2008,2008-05-28 00:00:00,New Jersey,H10N7
1608,IRD:Northern Shoveler/Avian,A/northern shoveler/California/8673/2008,2008-10-29 00:00:00,California,H6N1
1609,IRD:Mallard/Avian,A/mallard/Missouri/132/2009,2009-12-07 00:00:00,Missouri,H2N3
1610,IRD:Mallard/Avian,A/mallard/California/2569P/2011,2011-08-12 00:00:00,California,H3N8
1611,IRD:Avian,A/ring-billed gull/Quebec/G068/2010,2010-05-12 00:00:00,Quebec,H1N3
1612,IRD:Mallard/Avian,A/mallard/California/3188/2010,2010-11-27 00:00:00,California,H6N8
1613,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/10BM07469R0/2010,2010-08-02 00:00:00,Interior Alaska,H7N3
1614,IRD:Gull/Avian,A/gull/Southeastern Alaska/10JR01527R0/2010,2010-08-12 00:00:00,Southeastern Alaska,H16N3
1615,IRD:Avian,A/American green-winged teal/Mississippi/11OS257/2011,2011-01-15 00:00:00,Mississippi,H11N9
1616,IRD:Avian,A/blue-winged teal/Missouri/10MO003/2010,2010-09-15 00:00:00,Missouri,H4N6
1617,IRD:Northern Shoveler/Avian,A/northern shoveler/Missouri/10OS4718/2010,2010-12-12 00:00:00,Missouri,H10N7
1618,IRD:Avian,A/blue-winged Teal/Minnesota/AI09-3575/2009,2009-09-12 00:00:00,Minnesota,H4N8
1619,IRD:Mallard/Avian,A/mallard/California/6490/2008,2008-11-02 00:00:00,California,H12N5
1620,IRD:Avian,A/blue-winged teal/New Brunswick/00291/2010,2010-09-14 00:00:00,New Brunswick,H3N8
1621,IRD:Mallard/Avian,A/mallard/Illinois/3048/2009,2009-10-17 00:00:00,Illinois,H11N2
1622,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/10BM07121R0/2010,2010-08-01 00:00:00,Interior Alaska,H7N3
1623,IRD:Mallard/Avian,A/mallard/Alberta/319/2009,2009-08-22 00:00:00,Alberta,H2N3
1624,IRD:Mallard/Avian,A/mallard/Interior Alaska/10BM10876R0/2010,2010-08-10 00:00:00,Interior Alaska,H7N3
1625,IRD:Avian,A/mallard/Wisconsin/10OS2659/2010,2010-10-02 00:00:00,Wisconsin,H4N2
1626,IRD:Mallard/Avian,A/mallard/Interior Alaska/10BM09548R0/2010,2010-08-07 00:00:00,Interior Alaska,H7N3
1627,IRD:Avian,A/mallard/Iowa/10OS2685/2010,2010-10-16 00:00:00,Iowa,H4N2
1628,IRD:Bufflehead/Avian,A/bufflehead/Illinois/4016/2009,2009-11-28 00:00:00,Illinois,H4N8
1629,IRD:Avian,A/mallard/Wisconsin/10OS3066/2010,2010-10-03 00:00:00,Wisconsin,H6N2
1630,IRD:Avian,A/mallard/New Jersey/Sg-00943/2008,2008-09-21 00:00:00,New Jersey,H4N6
1631,IRD:Gadwall/Avian,A/gadwall/California/9155/2008,2008-11-19 00:00:00,California,H6N1
1632,IRD:Mallard/Avian,A/mallard/Minnesota/AI09-1829/2009,2009-07-28 00:00:00,Minnesota,H3N8
1633,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM8498R0/2009,2009-08-10 00:00:00,Interior Alaska,H10N7
1634,IRD:Mallard/Avian,A/mallard/Wisconsin/2575/2009,2009-10-06 00:00:00,Wisconsin,H3N2
1635,IRD:Avian,A/mallard/Wisconsin/10OS3845/2010,2010-11-12 00:00:00,Wisconsin,H5N2
1636,IRD:Avian,A/mallard/Interior Alaska/10BM05900R0/2010,2010-07-26 00:00:00,Interior Alaska,H3N8
1637,IRD:Mallard/Avian,A/mallard/Alberta/121/2008,2008-08-06 00:00:00,Alberta,H4N6
1638,IRD:Ruddy Turnstone/Avian,A/ruddy turnstone/New Jersey/Sg-00523/2008,2008-05-28 00:00:00,New Jersey,H3N2
1639,IRD:Mallard/Avian,A/mallard/Interior Alaska/10BM12352R0/2010,2010-08-14 00:00:00,Interior Alaska,H3N8
1640,IRD:Mallard/Avian,A/mallard/Interior Alaska/8BM2967/2008,2008-08-16 00:00:00,Interior Alaska,H12N5
1641,IRD:Mallard/Avian,A/mallard/Ohio/11OS2141/2011,2011-08-15 00:00:00,Ohio,H3N2
1642,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/10BM07993R0/2010,2010-08-03 00:00:00,Interior Alaska,H4N6
1643,IRD:Avian,A/northern pintail/Interior Alaska/10BM08903R0/2010,2010-08-05 00:00:00,Interior Alaska,H4N6
1644,IRD:Avian,A/mallard/Minnesota/AI09-3066/2009,2009-09-07 00:00:00,Minnesota,H12N5
1645,IRD:Mallard/Avian,A/mallard/Ohio/11OS2156/2011,2011-08-22 00:00:00,Ohio,H5N2
1646,IRD:American Black Duck/Avian,A/American black duck/New Brunswick/00615/2010,2010-08-16 00:00:00,New Brunswick,H4N8
1647,IRD:Northern Shoveler/Avian,A/northern shoveler/Illinois/11OS4707/2011,2011-10-22 00:00:00,Illinois,H4N6
1648,IRD:Avian,A/northern shoveler/Illinois/10OS3619/2010,2010-10-30 00:00:00,Illinois,H11N9
1649,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM11358R1/2009,2009-08-18 00:00:00,Interior Alaska,H10N7
1650,IRD:Mallard/Avian,A/mallard/Minnesota/AI08-3437/2008,2008-08-02 00:00:00,Minnesota,H2N3
1651,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM7799R0/2009,2009-08-08 00:00:00,Interior Alaska,H4N7
1652,IRD:Avian,A/American green-winged teal/Illinois/10OS3368/2010,2010-10-30 00:00:00,Illinois,H7N7
1653,IRD:Greater White-Fronted Goose/Avian,A/greater white-fronted goose/California/6461/2008,2008-11-02 00:00:00,California,H6N1
1654,IRD:Northern Shoveler/Avian,A/northern shoveler/Mississippi/236/2010,2010-01-12 00:00:00,Mississippi,H10N7
1655,IRD:Green-Winged Teal/Avian,A/American green-winged teal/Missouri/11OS2630/2011,2011-09-10 00:00:00,Missouri,(H3)
1656,IRD:Blue-Winged Teal/Avian,A/blue-winged teal/Wisconsin/2753/2009,2009-10-24 00:00:00,Wisconsin,H4N6
1657,IRD:Mallard/Avian,A/mallard/California/2589P/2011,2011-08-12 00:00:00,California,H4N1
1658,IRD:Mallard/Avian,A/mallard/Interior Alaska/9BM9049R0/2009,2009-08-11 00:00:00,Interior Alaska,H4N6
1659,IRD:Avian,A/American green-winged teal/Illinois/10OS4014/2010,2010-11-27 00:00:00,Illinois,H7N3
1660,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM11564R0/2009,2009-08-19 00:00:00,Interior Alaska,H10N4
1661,IRD:Shorebird/Avian,A/shorebird/Delaware Bay/139/2009,2009-05-20 00:00:00,Delaware,H10N7
1662,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM10222R0/2009,2009-08-16 00:00:00,Interior Alaska,H10N7
1663,IRD:Mallard/Avian,A/mallard/Wisconsin/2530/2009,2009-10-04 00:00:00,Wisconsin,H4N2
1664,IRD:Mallard/Avian,A/mallard/Ohio/11OS2049/2011,2011-08-17 00:00:00,Ohio,H3N6
1665,IRD:Mallard/Avian,A/mallard/Ohio/11OS2010/2011,2011-08-15 00:00:00,Ohio,H7N8
1666,IRD:Shorebird/Avian,A/shorebird/Delaware Bay/230/2009,2009-05-20 00:00:00,Delaware,H6N1
1667,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM5698R0/2009,2009-07-31 00:00:00,Interior Alaska,H10N7
1668,IRD:Mallard/Avian,A/mallard/Illinois/4180/2009,2009-11-30 00:00:00,Illinois,H6N1
1669,IRD:Ruddy Turnstone/Avian,A/ruddy turnstone/Delaware/AI09-1268/2009,2009-06-02 00:00:00,Delaware,H10N7
1670,IRD:Avian,A/mallard/New Jersey/AI09-6426/2009,2009-09-28 00:00:00,New Jersey,H4N9
1671,IRD:Avian,A/mallard/Ohio/11OS2128/2011,2011-08-14 00:00:00,Ohio,H1N1
1672,IRD:Avian,A/northern pintail/Interior Alaska/10BM02585R0/2010,2010-06-22 00:00:00,Interior Alaska,H4N6
1673,IRD:American Wigeon/Avian,A/American wigeon/California/3179/2010,2010-11-27 00:00:00,California,(N1)
1674,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM6165R0/2009,2009-08-02 00:00:00,Interior Alaska,H10N7
1675,IRD:Avian,A/mallard/Arkansas/AI09-5663/2009,2009-12-10 00:00:00,Arkansas,H11N9
1676,IRD:Avian,A/northern pintail/Interior Alaska/10BM02791R0/2010,2010-06-25 00:00:00,Interior Alaska,H4N6
1677,IRD:Gull/Avian,A/gull/Delaware/AI09-438/2009,2009-05-28 00:00:00,Delaware,H1N1
1678,IRD:Mallard/Avian,A/mallard/Interior Alaska/9BM10369R0/2009,2009-08-17 00:00:00,Interior Alaska,H10N7
1679,IRD:Mallard/Avian,A/mallard/Minnesota/AI09-1867/2009,2009-07-28 00:00:00,Minnesota,H8N4
1680,IRD:Mallard/Avian,A/mallard/California/2535P/2011,2011-08-12 00:00:00,California,H5N1
1681,IRD:Mallard/Avian,A/mallard/Interior Alaska/9BM1812/2009,2009-07-02 00:00:00,Interior Alaska,H4N6
1682,IRD:Avian,A/mallard/Interior Alaska/9BM2783R0/2009,2009-07-15 00:00:00,Interior Alaska,H10N7
1683,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM7496R0/2009,2009-08-08 00:00:00,Interior Alaska,H4N6
1684,IRD:Shorebird/Avian,A/shorebird/Delaware Bay/271/2009,2009-05-20 00:00:00,Delaware,H10N7
1685,IRD:Avian,A/American green-winged teal/Illinois/11OS4814/2011,2011-10-22 00:00:00,Illinois,H3N8
1686,IRD:Mallard/Avian,A/mallard/Interior Alaska/10BM12534R0/2010,2010-08-14 00:00:00,Interior Alaska,H7N3
1687,IRD:Ruddy Turnstone/Avian,A/ruddy turnstone/New Jersey/AI09-549/2009,2009-05-26 00:00:00,New Jersey,H10N7
1688,IRD:Avian,A/northern pintail/Interior Alaska/9BM6145R0/2009,2009-08-02 00:00:00,Interior Alaska,H3N8
1689,IRD:Shorebird/Avian,A/shorebird/Delaware Bay/380/2010,2010-05-20 00:00:00,Delaware,H6N1
1690,IRD:Mallard/Avian,A/mallard/Interior Alaska/10BM08120R0/2010,2010-08-04 00:00:00,Interior Alaska,H7N3
1691,IRD:Mallard/Avian,A/mallard/California/5296/2009,2009-07-29 00:00:00,California,H5N2
1692,IRD:Northern Shoveler/Avian,A/northern shoveler/Interior Alaska/9BM12519R0/2009,2009-09-03 00:00:00,Interior Alaska,H4N8
1693,IRD:Shorebird/Avian,A/shorebird/Delaware Bay/478/2009,2009-05-21 00:00:00,Delaware,H6N1
1694,IRD:Avian,A/northern pintail/Interior Alaska/10BM04668R0/2010,2010-07-18 00:00:00,Interior Alaska,H4N6
1695,IRD:Northern Shoveler/Avian,A/northern shoveler/Wisconsin/11OS3008/2011,2011-10-02 00:00:00,Wisconsin,H3N8
1696,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/10BM11380R0/2010,2010-08-12 00:00:00,Interior Alaska,H10N6
1697,IRD:Mallard/Avian,A/mallard/Interior Alaska/10BM08622R0/2010,2010-08-05 00:00:00,Interior Alaska,H4N6
1698,IRD:Avian,A/American black duck/New Brunswick/00955/2010,2010-09-15 00:00:00,New Brunswick,H4N8
1699,IRD:Avian,A/mallard/Minnesota/Sg-00831/2008,2008-09-04 00:00:00,Minnesota,H3N8
1700,IRD:Avian,A/mallard/Interior Alaska/9BM2705R0/2009,2009-07-15 00:00:00,Interior Alaska,H8N4
1701,IRD:Blue-Winged Teal/Avian,A/blue-winged teal/New Brunswick/03757/2009,2009-09-14 00:00:00,New Brunswick,H3N6
1702,IRD:Green-Winged Teal/Avian,A/green-winged teal/California/11275/2008,2008-12-13 00:00:00,California,H7N3
1703,IRD:Northern Pintail/Avian,A/northern pintail/California/8105/2008,2008-10-19 00:00:00,California,H6N1
1704,IRD:Avian,A/gadwall/Mississippi/10OS4531/2010,2010-12-11 00:00:00,Mississippi,H6N2
1705,IRD:Shorebird/Avian,A/shorebird/Delaware Bay/351/2009,2009-05-20 00:00:00,Delaware,H1N9
1706,IRD:Avian,A/American green-winged teal/Wisconsin/11OS3432/2011,2011-10-16 00:00:00,Wisconsin,H5N2
1707,IRD:Avian,A/white-fronted goose/Texas/AI09-6225/2009,2009-12-17 00:00:00,Texas,H6N1
1708,IRD:Avian,A/mallard/Interior Alaska/10BM06460R0/2010,2010-07-30 00:00:00,Interior Alaska,H4N6
1709,IRD:Mallard/Avian,A/mallard/Ohio/11OS1993/2011,2011-08-12 00:00:00,Ohio,H1N1
1710,IRD:Avian,A/northern pintail/Interior Alaska/9BM6146R0/2009,2009-08-02 00:00:00,Interior Alaska,H3N8
1711,IRD:Mallard/Avian,A/mallard/California/2561P/2011,2011-08-12 00:00:00,California,H3N8
1712,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM8502R0/2009,2009-08-10 00:00:00,Interior Alaska,H3N1
1713,IRD:Mallard/Avian,A/mallard/California/1156/2010,2010-07-27 00:00:00,California,H4N6
1714,IRD:Avian,A/mallard/Minnesota/AI09-4022/2009,2009-09-06 00:00:00,Minnesota,H3N2
1715,IRD:Avian,A/northern pintail/Interior Alaska/9BM5053R0/2009,2009-07-29 00:00:00,Interior Alaska,H10N7
1716,IRD:Avian,A/blue-winged teal/Nova Scotia/00069/2010,2010-09-07 00:00:00,Nova Scotia,H3N8
1717,IRD:Blue-Winged Teal/Avian,A/blue-winged teal/North Dakota/AI09-3760/2009,2009-09-06 00:00:00,North Dakota,H7N3
1718,IRD:Avian,A/American black duck/New Brunswick/00924/2010,2010-09-15 00:00:00,New Brunswick,H10N7
1719,IRD:American Black Duck/Avian,A/American black duck/New Brunswick/03495/2009,2009-09-09 00:00:00,New Brunswick,H3N8
1720,IRD:Shorebird/Avian,A/shorebird/Delaware Bay/315/2008,2008-05-16 00:00:00,Delaware,H4N6
1721,IRD:Mallard/Avian,A/mallard/Ohio/11OS1992/2011,2011-08-12 00:00:00,Ohio,H3N8
1722,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM7972R0/2009,2009-08-09 00:00:00,Interior Alaska,H4N6
1723,IRD:Ruddy Turnstone/Avian,A/ruddy turnstone/New Jersey/Sg-00500/2008,2008-05-16 00:00:00,New Jersey,H12N5
1724,IRD:Northern Shoveler/Avian,A/northern shoveler/California/8528/2008,2008-10-25 00:00:00,California,H6N1
1725,IRD:Ruddy Turnstone/Avian,A/ruddy turnstone/New Jersey/Sg-00491/2008,2008-05-18 00:00:00,New Jersey,(N7)
1726,IRD:Avian,A/northern pintail/Interior Alaska/10BM08587R0/2010,2010-08-04 00:00:00,Interior Alaska,H3N8
1727,IRD:Mallard/Avian,A/mallard/Ohio/11OS1991/2011,2011-08-08 00:00:00,Ohio,H1N1
1728,IRD:Mallard/Avian,A/mallard/Interior Alaska/10BM09562R0/2010,2010-08-07 00:00:00,Interior Alaska,H4N6
1729,IRD:Blue-Winged Teal/Avian,A/blue-winged teal/Canada/3296/2011,2011-09-24 00:00:00,Canada,H11N2
1730,IRD:Mallard/Avian,A/mallard/Interior Alaska/10BM09162R0/2010,2010-08-06 00:00:00,Interior Alaska,H3N8
1731,IRD:Avian,A/northern pintail/Interior Alaska/9BM4989R0/2009,2009-07-29 00:00:00,Interior Alaska,H10N7
1732,IRD:Shorebird/Avian,A/shorebird/Delaware Bay/549/2009,2009-05-21 00:00:00,Delaware,H11N1
1733,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM11151R0/2009,2009-08-18 00:00:00,Interior Alaska,H10N7
1734,IRD:Ruddy Turnstone/Avian,A/ruddy turnstone/New Jersey/Sg-00511/2008,2008-05-22 00:00:00,New Jersey,H10N7
1735,IRD:Avian,A/northern pintail/Interior Alaska/9BM4660R0/2009,2009-07-29 00:00:00,Interior Alaska,H4N6
1736,IRD:Ruddy Turnstone/Avian,A/ruddy turnstone/New Jersey/AI09-525/2009,2009-05-26 00:00:00,New Jersey,H1N7
1737,IRD:Ruddy Turnstone/Avian,A/ruddy turnstone/New Jersey/AI09-1228/2009,2009-06-03 00:00:00,New Jersey,H10N7
1738,IRD:Mallard/Avian,A/mallard/Illinois/11OS4121/2011,2011-10-22 00:00:00,Illinois,H6N2
1739,IRD:Mallard/Avian,A/mallard/California/9573/2008,2008-11-30 00:00:00,California,H4N6
1740,IRD:Ruddy Turnstone/Avian,A/ruddy turnstone/New Jersey/AI09-944/2009,2009-05-22 00:00:00,New Jersey,H10N7
1741,IRD:Green-Winged Teal/Avian,A/green-winged teal/California/1841/2009,2009-01-18 00:00:00,California,H7N3
1742,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM10218R0/2009,2009-08-16 00:00:00,Interior Alaska,H10N7
1743,IRD:American Black Duck/Avian,A/American black duck/New Brunswick/00624/2010,2010-08-16 00:00:00,New Brunswick,H3N6
1744,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM10749R0/2009,2009-08-17 00:00:00,Interior Alaska,H4N6
1745,IRD:Avian,A/northern pintail/Interior Alaska/10BM07040R0/2010,2010-08-01 00:00:00,Interior Alaska,H4N6
1746,IRD:Mallard/Avian,A/mallard/Mississippi/329/2010,2010-01-16 00:00:00,Mississippi,H10N7
1747,IRD:Ruddy Turnstone/Avian,A/ruddy turnstone/New Jersey/Sg-00537/2008,2008-05-22 00:00:00,New Jersey,H10N7
1748,IRD:Northern Shoveler/Avian,A/northern shoveler/California/9235/2008,2008-11-22 00:00:00,California,H10N8
1749,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/8MP0213R2/2008,2008-08-07 00:00:00,Interior Alaska,H8N4
1750,IRD:Shorebird/Avian,A/shorebird/Delaware Bay/107/2009,2009-05-20 00:00:00,Delaware,H10N7
1751,IRD:Mallard/Avian,A/mallard/California/2396/2010,2010-10-30 00:00:00,California,H5N2
1752,IRD:Avian,A/American black duck/Nova Scotia/00096/2010,2010-09-10 00:00:00,Nova Scotia,H1N1
1753,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM7620R0/2009,2009-08-08 00:00:00,Interior Alaska,H4N6
1754,IRD:Ruddy Turnstone/Avian,A/ruddy turnstone/Canada/02937/2011,2011-08-30 00:00:00,Canada,H3N5
1755,IRD:Ruddy Turnstone/Avian,A/ruddy turnstone/New Jersey/Sg-00562/2008,2008-05-18 00:00:00,New Jersey,H4N6
1756,IRD:Mallard/Avian,A/northern pintail/Illinois/11OS4764/2011,2011-10-22 00:00:00,Illinois,(N9)
1757,IRD:Avian,A/mallard/Minnesota/Sg-01034/2008,2008-10-14 00:00:00,Minnesota,H11N2
1758,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM7050R0/2009,2009-08-06 00:00:00,Interior Alaska,H3N8
1759,IRD:Avian,A/mallard/Minnesota/Sg-00630/2008,2008-07-29 00:00:00,Minnesota,H10N7
1760,IRD:Avian,A/northern pintail/Interior Alaska/10BM06704R0/2010,2010-07-30 00:00:00,Interior Alaska,H3N8
1761,IRD:Ruddy Turnstone/Avian,A/ruddy turnstone/New Jersey/AI09-1352/2009,2009-05-30 00:00:00,New Jersey,H10N7
1762,IRD:Mallard/Avian,A/mallard/Illinois/3051/2009,2009-10-17 00:00:00,Illinois,H11N3
1763,IRD:Avian,A/green-winged teal/New Brunswick/00392/2010,2010-08-09 00:00:00,New Brunswick,H7N7
1764,IRD:Mallard/Avian,A/mallard/Missouri/350/2009,2009-12-06 00:00:00,Missouri,H11N9
1765,IRD:Mallard/Avian,A/mallard/California/2550V/2011,2011-08-12 00:00:00,California,H3N8
1766,IRD:Mallard/Avian,A/mallard/Interior Alaska/9BM1585R1/2009,2009-06-24 00:00:00,Interior Alaska,H12N5
1767,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM8803R0/2009,2009-08-11 00:00:00,Interior Alaska,H4N6
1768,IRD:Ruddy Turnstone/Avian,A/ruddy turnstone/New Jersey/AI09-554/2009,2009-05-26 00:00:00,New Jersey,H10N7
1769,IRD:Mallard/Avian,A/mallard/Wisconsin/11OS3157/2011,2011-09-24 00:00:00,Wisconsin,H3N2
1770,IRD:Mallard/Avian,A/mallard/Mississippi/413/2010,2010-01-17 00:00:00,Mississippi,H1N1
1771,IRD:Ruddy Turnstone/Avian,A/ruddy turnstone/Delaware/Sg-00473/2008,2008-05-21 00:00:00,Delaware,H4N6
1772,IRD:Avian,A/mallard/Minnesota/Sg-00868/2008,2008-09-03 00:00:00,Minnesota,H3N8
1773,IRD:Avian,A/blue-winged teal/Illinois/10OS2988/2010,2010-09-19 00:00:00,Illinois,H4N6
1774,IRD:Avian,A/mallard/Minnesota/AI10-2217/2010,2010-08-04 00:00:00,Minnesota,H12N5
1775,IRD:Shorebird/Avian,A/shorebird/Delaware Bay/485/2008,2008-05-17 00:00:00,Delaware,H3N2
1776,IRD:Avian,A/mallard/Illinois/10OS3659/2010,2010-10-31 00:00:00,Illinois,H11N2
1777,IRD:Avian,A/northern pintail/Interior Alaska/10BM05171R0/2010,2010-07-22 00:00:00,Interior Alaska,H4N6
1778,IRD:Avian,A/mallard/New Jersey/Sg-00939/2008,2008-09-21 00:00:00,New Jersey,H4N6
1779,IRD:Northern Pintail/Avian,A/northern pintail/Interior Alaska/9BM9611R0/2009,2009-08-13 00:00:00,Interior Alaska,H3N8
1780,IRD:Avian,A/northern pintail/Interior Alaska/10BM09101R0/2010,2010-08-05 00:00:00,Interior Alaska,H3N8
1781,IRD:Avian,A/northern pintail/Interior Alaska/10BM00849R2/2010,2010-05-23 00:00:00,Interior Alaska,H3N1
1782,IRD:Gadwall/Avian,A/gadwall/Wisconsin/08OS2293/2008,2008-10-20 00:00:00,Wisconsin,H3N2
1783,NSHO,A/northern shoveler/Interior Alaska/9BM12350R0/2009,2009-09-02 00:00:00,Interior Alaska,H8N4
1784,IRD:Blue-Winged Teal/Avian,A/blue-winged Teal/North Dakota/AI09-3131/2009,2009-09-03 00:00:00,North Dakota,H4N6
1785,IRD:Mallard/Avian,A/mallard/California/7766/2008,2008-10-08 00:00:00,California,H4N6
1786,IRD:Avian,A/American wigeon/Interior Alaska/9BM2501R1/2009,2009-07-11 00:00:00,Interior Alaska,H3N8
