,Isolate2,Isolate1,PWI,Collection Date1,Host Species1,Subtype1,Country1,State/Province1,Collection Date2,Host Species2,Subtype2,Country2,State/Province2,Time Delta
1113534,A/northern pintail/Interior Alaska/9BM4989R0/2009,A/mallard/Interior Alaska/9BM3078R0/2009,7.980833,2009-07-18 00:00:00,IRD:Mallard/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"11 days, 00:00:00"
1113535,A/northern pintail/Interior Alaska/9BM4989R0/2009,A/mallard/Interior Alaska/9BM3205R0/2009,7.986575999999999,2009-07-20 00:00:00,IRD:Mallard/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"9 days, 00:00:00"
1113536,A/northern pintail/Interior Alaska/9BM4989R0/2009,A/mallard/Interior Alaska/9BM3355R0/2009(H10N7),7.980236,2009-07-21 00:00:00,IRD:Mallard/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"8 days, 00:00:00"
1113537,A/northern pintail/Interior Alaska/9BM4989R0/2009,A/mallard/Interior Alaska/9BM3357R0/2009(H10N7),7.9808400000000015,2009-07-21 00:00:00,IRD:Mallard/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"8 days, 00:00:00"
1113538,A/northern pintail/Interior Alaska/9BM4989R0/2009,A/mallard/Interior Alaska/9BM3361R0/2009(H10N7),7.9808400000000015,2009-07-21 00:00:00,IRD:Mallard/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"8 days, 00:00:00"
1113539,A/northern pintail/Interior Alaska/9BM4989R0/2009,A/mallard/Interior Alaska/9BM3379R0/2009(H10N7),7.980830999999999,2009-07-22 00:00:00,IRD:Mallard/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"7 days, 00:00:00"
1113862,A/northern pintail/Interior Alaska/9BM4989R0/2009,A/northern pintail/Interior Alaska/9BM3859R1/2009,7.980275,2009-07-24 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"5 days, 00:00:00"
1113872,A/northern pintail/Interior Alaska/9BM4989R0/2009,A/northern pintail/Interior Alaska/9BM4991R0/2009,7.999567999999999,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,00:00:00
1114257,A/northern pintail/Interior Alaska/9BM4991R0/2009,A/American green-winged teal/Interior Alaska/9BM3595R1/2009(H10N7),7.980392,2009-07-23 00:00:00,IRD:Green-Winged Teal/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"6 days, 00:00:00"
1114258,A/northern pintail/Interior Alaska/9BM4991R0/2009,A/American green-winged teal/Interior Alaska/9BM4407R0/2009(H10N7),7.998075,2009-07-27 00:00:00,IRD:Green-Winged Teal/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"2 days, 00:00:00"
1114726,A/northern pintail/Interior Alaska/9BM4991R0/2009,A/mallard/Interior Alaska/9BM2750R0/2009,7.979946000000001,2009-07-15 00:00:00,IRD:Mallard/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"14 days, 00:00:00"
1114727,A/northern pintail/Interior Alaska/9BM4991R0/2009,A/mallard/Interior Alaska/9BM2751R0/2009,7.983378,2009-07-15 00:00:00,IRD:Mallard/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"14 days, 00:00:00"
1114728,A/northern pintail/Interior Alaska/9BM4991R0/2009,A/mallard/Interior Alaska/9BM2783R0/2009,7.983796999999999,2009-07-15 00:00:00,IRD:Mallard/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"14 days, 00:00:00"
1114729,A/northern pintail/Interior Alaska/9BM4991R0/2009,A/mallard/Interior Alaska/9BM3016R0/2009,7.980399,2009-07-17 00:00:00,IRD:Mallard/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"12 days, 00:00:00"
1114730,A/northern pintail/Interior Alaska/9BM4991R0/2009,A/mallard/Interior Alaska/9BM3075R2/2009,7.9788359999999985,2009-07-18 00:00:00,IRD:Mallard/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"11 days, 00:00:00"
1114731,A/northern pintail/Interior Alaska/9BM4991R0/2009,A/mallard/Interior Alaska/9BM3076R0/2009,7.980392,2009-07-18 00:00:00,IRD:Mallard/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"11 days, 00:00:00"
1114732,A/northern pintail/Interior Alaska/9BM4991R0/2009,A/mallard/Interior Alaska/9BM3078R0/2009,7.980392,2009-07-18 00:00:00,IRD:Mallard/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"11 days, 00:00:00"
1114733,A/northern pintail/Interior Alaska/9BM4991R0/2009,A/mallard/Interior Alaska/9BM3205R0/2009,7.986137999999999,2009-07-20 00:00:00,IRD:Mallard/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"9 days, 00:00:00"
1114734,A/northern pintail/Interior Alaska/9BM4991R0/2009,A/mallard/Interior Alaska/9BM3355R0/2009(H10N7),7.9798040000000015,2009-07-21 00:00:00,IRD:Mallard/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"8 days, 00:00:00"
1114735,A/northern pintail/Interior Alaska/9BM4991R0/2009,A/mallard/Interior Alaska/9BM3357R0/2009(H10N7),7.980399,2009-07-21 00:00:00,IRD:Mallard/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"8 days, 00:00:00"
1114736,A/northern pintail/Interior Alaska/9BM4991R0/2009,A/mallard/Interior Alaska/9BM3361R0/2009(H10N7),7.980399,2009-07-21 00:00:00,IRD:Mallard/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"8 days, 00:00:00"
1114737,A/northern pintail/Interior Alaska/9BM4991R0/2009,A/mallard/Interior Alaska/9BM3379R0/2009(H10N7),7.980399,2009-07-22 00:00:00,IRD:Mallard/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"7 days, 00:00:00"
1115060,A/northern pintail/Interior Alaska/9BM4991R0/2009,A/northern pintail/Interior Alaska/9BM3859R1/2009,7.979842999999999,2009-07-24 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"5 days, 00:00:00"
1115069,A/northern pintail/Interior Alaska/9BM4991R0/2009,A/northern pintail/Interior Alaska/9BM4989R0/2009,7.999567999999999,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,00:00:00
1116260,A/northern pintail/Interior Alaska/9BM5053R0/2009,A/northern pintail/Interior Alaska/9BM4410R1/2009,7.9984350000000015,2009-07-28 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"1 days, 00:00:00"
1116262,A/northern pintail/Interior Alaska/9BM5053R0/2009,A/northern pintail/Interior Alaska/9BM4637R0/2009,7.99805,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,00:00:00
1116264,A/northern pintail/Interior Alaska/9BM5053R0/2009,A/northern pintail/Interior Alaska/9BM4646R0/2009,7.998106999999999,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,00:00:00
1116266,A/northern pintail/Interior Alaska/9BM5053R0/2009,A/northern pintail/Interior Alaska/9BM4666R0/2009,7.999134,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,00:00:00
1117458,A/northern pintail/Interior Alaska/9BM5375R0/2009,A/northern pintail/Interior Alaska/9BM4410R1/2009,7.9984350000000015,2009-07-28 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"2 days, 00:00:00"
1117460,A/northern pintail/Interior Alaska/9BM5375R0/2009,A/northern pintail/Interior Alaska/9BM4637R0/2009,7.99805,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"1 days, 00:00:00"
1117462,A/northern pintail/Interior Alaska/9BM5375R0/2009,A/northern pintail/Interior Alaska/9BM4646R0/2009,7.998106,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"1 days, 00:00:00"
1117464,A/northern pintail/Interior Alaska/9BM5375R0/2009,A/northern pintail/Interior Alaska/9BM4666R0/2009,7.999133,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"1 days, 00:00:00"
1117467,A/northern pintail/Interior Alaska/9BM5375R0/2009,A/northern pintail/Interior Alaska/9BM5053R0/2009,8.0,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"1 days, 00:00:00"
1117469,A/northern pintail/Interior Alaska/9BM5375R0/2009,A/northern pintail/Interior Alaska/9BM5376R0/2009,7.999565,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,00:00:00
1118656,A/northern pintail/Interior Alaska/9BM5376R0/2009,A/northern pintail/Interior Alaska/9BM4410R1/2009,7.99887,2009-07-28 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"2 days, 00:00:00"
1118658,A/northern pintail/Interior Alaska/9BM5376R0/2009,A/northern pintail/Interior Alaska/9BM4637R0/2009,7.997614,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"1 days, 00:00:00"
1118660,A/northern pintail/Interior Alaska/9BM5376R0/2009,A/northern pintail/Interior Alaska/9BM4646R0/2009,7.998540999999999,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"1 days, 00:00:00"
1118662,A/northern pintail/Interior Alaska/9BM5376R0/2009,A/northern pintail/Interior Alaska/9BM4666R0/2009,7.999567999999999,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"1 days, 00:00:00"
1118665,A/northern pintail/Interior Alaska/9BM5376R0/2009,A/northern pintail/Interior Alaska/9BM5053R0/2009,7.999566000000001,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"1 days, 00:00:00"
1118666,A/northern pintail/Interior Alaska/9BM5376R0/2009,A/northern pintail/Interior Alaska/9BM5375R0/2009,7.999565,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,00:00:00
1119854,A/northern pintail/Interior Alaska/9BM5554R0/2009,A/northern pintail/Interior Alaska/9BM4410R1/2009,7.997847999999999,2009-07-28 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"3 days, 00:00:00"
1119856,A/northern pintail/Interior Alaska/9BM5554R0/2009,A/northern pintail/Interior Alaska/9BM4637R0/2009,7.996592,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"2 days, 00:00:00"
1119858,A/northern pintail/Interior Alaska/9BM5554R0/2009,A/northern pintail/Interior Alaska/9BM4646R0/2009,7.99752,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"2 days, 00:00:00"
1119860,A/northern pintail/Interior Alaska/9BM5554R0/2009,A/northern pintail/Interior Alaska/9BM4666R0/2009,7.998547,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"2 days, 00:00:00"
1119863,A/northern pintail/Interior Alaska/9BM5554R0/2009,A/northern pintail/Interior Alaska/9BM5053R0/2009,7.998546000000001,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"2 days, 00:00:00"
1119864,A/northern pintail/Interior Alaska/9BM5554R0/2009,A/northern pintail/Interior Alaska/9BM5375R0/2009,7.998542,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"1 days, 00:00:00"
1119865,A/northern pintail/Interior Alaska/9BM5554R0/2009,A/northern pintail/Interior Alaska/9BM5376R0/2009,7.998978999999999,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"1 days, 00:00:00"
1119867,A/northern pintail/Interior Alaska/9BM5554R0/2009,A/northern pintail/Interior Alaska/9BM5698R0/2009,7.996942999999999,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,00:00:00
1121052,A/northern pintail/Interior Alaska/9BM5698R0/2009,A/northern pintail/Interior Alaska/9BM4410R1/2009,7.998229999999999,2009-07-28 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"3 days, 00:00:00"
1121054,A/northern pintail/Interior Alaska/9BM5698R0/2009,A/northern pintail/Interior Alaska/9BM4637R0/2009,7.995581,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"2 days, 00:00:00"
1121056,A/northern pintail/Interior Alaska/9BM5698R0/2009,A/northern pintail/Interior Alaska/9BM4646R0/2009,7.9965069999999985,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"2 days, 00:00:00"
1121058,A/northern pintail/Interior Alaska/9BM5698R0/2009,A/northern pintail/Interior Alaska/9BM4666R0/2009,7.997534,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"2 days, 00:00:00"
1121061,A/northern pintail/Interior Alaska/9BM5698R0/2009,A/northern pintail/Interior Alaska/9BM5053R0/2009,7.9975309999999995,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"2 days, 00:00:00"
1121062,A/northern pintail/Interior Alaska/9BM5698R0/2009,A/northern pintail/Interior Alaska/9BM5375R0/2009,7.997528999999999,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"1 days, 00:00:00"
1121063,A/northern pintail/Interior Alaska/9BM5698R0/2009,A/northern pintail/Interior Alaska/9BM5376R0/2009,7.997966,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,"1 days, 00:00:00"
1121064,A/northern pintail/Interior Alaska/9BM5698R0/2009,A/northern pintail/Interior Alaska/9BM5554R0/2009,7.996942999999999,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,00:00:00
1122250,A/northern pintail/Interior Alaska/9BM5941R0/2009(H10N7),A/northern pintail/Interior Alaska/9BM4410R1/2009,7.9982190000000015,2009-07-28 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-08-01 00:00:00,IRD:Northern Pintail/Avian,,,,"4 days, 00:00:00"
1122252,A/northern pintail/Interior Alaska/9BM5941R0/2009(H10N7),A/northern pintail/Interior Alaska/9BM4637R0/2009,7.996964,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-08-01 00:00:00,IRD:Northern Pintail/Avian,,,,"3 days, 00:00:00"
1122254,A/northern pintail/Interior Alaska/9BM5941R0/2009(H10N7),A/northern pintail/Interior Alaska/9BM4646R0/2009,7.997889999999999,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-08-01 00:00:00,IRD:Northern Pintail/Avian,,,,"3 days, 00:00:00"
1122256,A/northern pintail/Interior Alaska/9BM5941R0/2009(H10N7),A/northern pintail/Interior Alaska/9BM4666R0/2009,7.998917,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-08-01 00:00:00,IRD:Northern Pintail/Avian,,,,"3 days, 00:00:00"
1122259,A/northern pintail/Interior Alaska/9BM5941R0/2009(H10N7),A/northern pintail/Interior Alaska/9BM5053R0/2009,7.998914999999999,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-08-01 00:00:00,IRD:Northern Pintail/Avian,,,,"3 days, 00:00:00"
1122260,A/northern pintail/Interior Alaska/9BM5941R0/2009(H10N7),A/northern pintail/Interior Alaska/9BM5375R0/2009,7.998914,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-08-01 00:00:00,IRD:Northern Pintail/Avian,,,,"2 days, 00:00:00"
1122261,A/northern pintail/Interior Alaska/9BM5941R0/2009(H10N7),A/northern pintail/Interior Alaska/9BM5376R0/2009,7.999349,2009-07-30 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-08-01 00:00:00,IRD:Northern Pintail/Avian,,,,"2 days, 00:00:00"
1122262,A/northern pintail/Interior Alaska/9BM5941R0/2009(H10N7),A/northern pintail/Interior Alaska/9BM5554R0/2009,7.998328,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-08-01 00:00:00,IRD:Northern Pintail/Avian,,,,"1 days, 00:00:00"
1122263,A/northern pintail/Interior Alaska/9BM5941R0/2009(H10N7),A/northern pintail/Interior Alaska/9BM5698R0/2009,7.997313,2009-07-31 00:00:00,IRD:Northern Pintail/Avian,H10N7,USA,Alaska,2009-08-01 00:00:00,IRD:Northern Pintail/Avian,,,,"1 days, 00:00:00"
1122645,A/northern pintail/Interior Alaska/9BM6039R0/2009,A/American green-winged teal/Interior Alaska/9BM5041R0/2009(H4N6),7.990556,2009-07-29 00:00:00,IRD:Green-Winged Teal/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"4 days, 00:00:00"
1123447,A/northern pintail/Interior Alaska/9BM6039R0/2009,A/northern pintail/Interior Alaska/9BM4347R0/2009,7.995783,2009-07-27 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"6 days, 00:00:00"
1123449,A/northern pintail/Interior Alaska/9BM6039R0/2009,A/northern pintail/Interior Alaska/9BM4583R0/2009,7.9622709999999985,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"4 days, 00:00:00"
1123451,A/northern pintail/Interior Alaska/9BM6039R0/2009,A/northern pintail/Interior Alaska/9BM4641R0/2009,7.99582,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"4 days, 00:00:00"
1123453,A/northern pintail/Interior Alaska/9BM6039R0/2009,A/northern pintail/Interior Alaska/9BM4660R0/2009,7.995783,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"4 days, 00:00:00"
1123464,A/northern pintail/Interior Alaska/9BM6039R0/2009,A/northern pintail/Interior Alaska/9BM6040R0/2009,7.999567999999999,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,00:00:00
1123465,A/northern pintail/Interior Alaska/9BM6039R0/2009,A/northern pintail/Interior Alaska/9BM6094R0/2009,7.994714,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,00:00:00
1123466,A/northern pintail/Interior Alaska/9BM6039R0/2009,A/northern pintail/Interior Alaska/9BM6095R0/2009,7.9947180000000015,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,00:00:00
1123580,A/northern pintail/Interior Alaska/9BM6039R0/2009,A/northern shoveler/Interior Alaska/9BM4905R0/2009,7.991357000000001,2009-07-29 00:00:00,IRD:Northern Shoveler/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"4 days, 00:00:00"
1123843,A/northern pintail/Interior Alaska/9BM6040R0/2009,A/American green-winged teal/Interior Alaska/9BM5041R0/2009(H4N6),7.990125000000001,2009-07-29 00:00:00,IRD:Green-Winged Teal/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"4 days, 00:00:00"
1124645,A/northern pintail/Interior Alaska/9BM6040R0/2009,A/northern pintail/Interior Alaska/9BM4347R0/2009,7.995349000000001,2009-07-27 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"6 days, 00:00:00"
1124647,A/northern pintail/Interior Alaska/9BM6040R0/2009,A/northern pintail/Interior Alaska/9BM4583R0/2009,7.961833,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"4 days, 00:00:00"
1124649,A/northern pintail/Interior Alaska/9BM6040R0/2009,A/northern pintail/Interior Alaska/9BM4641R0/2009,7.995386,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"4 days, 00:00:00"
1124651,A/northern pintail/Interior Alaska/9BM6040R0/2009,A/northern pintail/Interior Alaska/9BM4660R0/2009,7.995349000000001,2009-07-29 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"4 days, 00:00:00"
1124661,A/northern pintail/Interior Alaska/9BM6040R0/2009,A/northern pintail/Interior Alaska/9BM6039R0/2009,7.999567999999999,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,00:00:00
1124663,A/northern pintail/Interior Alaska/9BM6040R0/2009,A/northern pintail/Interior Alaska/9BM6094R0/2009,7.994282000000001,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,00:00:00
1124664,A/northern pintail/Interior Alaska/9BM6040R0/2009,A/northern pintail/Interior Alaska/9BM6095R0/2009,7.994287,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,00:00:00
1124778,A/northern pintail/Interior Alaska/9BM6040R0/2009,A/northern shoveler/Interior Alaska/9BM4905R0/2009,7.990921000000001,2009-07-29 00:00:00,IRD:Northern Shoveler/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"4 days, 00:00:00"
1125041,A/northern pintail/Interior Alaska/9BM6094R0/2009,A/American green-winged teal/Interior Alaska/9BM5041R0/2009(H4N6),7.992803,2009-07-29 00:00:00,IRD:Green-Winged Teal/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"4 days, 00:00:00"
1125843,A/northern pintail/Interior Alaska/9BM6094R0/2009,A/northern pintail/Interior Alaska/9BM4347R0/2009,7.997161999999999,2009-07-27 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,2009-08-02 00:00:00,IRD:Northern Pintail/Avian,H4N6,USA,Alaska,"6 days, 00:00:00"
